"@timestamp","_id","_ignored","_index","_score",assetId,"assetId.keyword",assetName,assetType,cmdbStatus,csuId,csuName,customerId,customerName,enrichmentIssue,enrichmentStatus,"kafka.topic","kafka.topic.keyword",l1Support,l1SupportName,l2Support,l2SupportName,lastPresence,"log.file.path","log.file.path.keyword","monitoredBy.createdAt","monitoredBy.instance.instanceName","monitoredBy.instance.instanceName.keyword","monitoredBy.instance.platformName","monitoredBy.instance.platformName.keyword","monitoredBy.updatedAt","monitoredBy.updatedBy","monitoredBy.updatedBy.keyword","monitoredBy_0_instanceName","monitoredBy_0_instanceName.keyword","monitoredBy_0_platformName","monitoredBy_0_platformName.keyword",monitoringAllowed,networkZone,offer,organization
"Jul 6 2026 @ 03:00:55.164","4-e6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF004ANQ4C,DF004ANQ4C,VPA3MAYPRDREC36,Equipment,Operational,DO001774A6,"SNCF-MAYA-APP-Security_Center-Archiveur-PROD",6259479,"SNCF VOYAGEURS","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITG,"OCB CSD CSS-PHCI MRU L1",ATQIF1,"OCB CSD CIS-PHCI MRU L2 GRDF","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"casa_v2_vdr","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","5Oe6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF003KS614,DF003KS614,"obsitkfk_ecs_edhu-vdb102",Equipment,Operational,DO0011LRD4,"H-MOS-OBSIT-OBSITKFK-EHDV2-LINUX-PPR",3483830,"ORANGE SA - OBS IT (EX EQUANT FRANCE)","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQIH4,"OCB CSD MCS-MS EGY L2 MS","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Managed Applications","MANAGED SERVICES","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","5ee6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF004N230C,DF004N230C,"ssl-HAIER-EU2WC1-INET2",Equipment,Operational,DO001F8VE2,"FAA-HAIER-EU2WC1-GATEWAY1",686201,"CHINA MOBILE INTERNATIONAL LIMITED","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISS,"ESC OPS Sec L2 Supp Global SOC (EUMA EG)","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Flexible Applications Access",SECURITY,"-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","5ue6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF0042C307,DF0042C307,ngp01nssprpo03,Equipment,Operational,DO00147SCB,"PF-NGP-VdR-Prod-BAK",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIZ,"OCB CSD CIS-SHC GLO L2 NGP BKP","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","5-e6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF004VVY36,DF004VVY36,"bva07-naomi_prd-jqf51-bei_sw1a",Equipment,Operational,DO0011SPD6,"PF-ORANGE-MONEY-NMD-LAN",660341,"ORANGE SA","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQIIL,"OCB CSD CIS-WLS GLO L2","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-CIS","WAN LAN SERVICES","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","6Oe6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF0048SU5D,DF0048SU5D,"qtjp02-ngp_prd-cnx93-dci_leaf202",Equipment,Operational,DO0017Y0A2,"PF-NGP-Chartres-Prod-LAN",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIL,"OCB CSD CIS-WLS GLO L2","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","6ee6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF004CEX4A,DF004CEX4A,"sind01-tmf-cnx93-border_sr1b",Equipment,Operational,DO0011NWD1,"Managed LAN - CSU",679550,"TMF NETHERLANDS B.V.","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQIIL,"OCB CSD CIS-WLS GLO L2","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-CIS","WAN LAN SERVICES","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","6ue6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DO001DHCF8,DO001DHCF8,"FAA-CROUZET-EUFR1-GATEWAY1",CSU,"4.Into service",DO001DHCF8,"FAA-CROUZET-EUFR1-GATEWAY1",33463,CROUZET,"Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISE,"ESC OPS Sec L2 Supp MRU","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 21 2026 @ 15:10:13.794","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428","denis.choulette@orange.com","denis.choulette@orange.com","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Flexible Applications Access",SECURITY,"-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","6-e6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF0043NS62,DF0043NS62,"lab-console1.cloudavenue.orange-business.com",Equipment,Operational,DO0016YDD3,"PF-NGP-VdR-Lab-IAAS",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQILR,"OCB CSD CIS-SHC GLO L3 NGP SYS",ATQIIR,"OCB CSD CIS-SHC GLO L2 NGP SYS","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","7Oe6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF002RZT20,DF002RZT20,"stx-AKZO-LONDON-INET",Equipment,Operational,DO0010XGC4,"csu-px-AKZO-LONDON-REVERSE",1908,"AKZO NOBEL SOURCING BV","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISS,"ESC OPS Sec L2 Supp Global SOC (EUMA EG)","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Cache Management",SECURITY,"-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","7ee6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DE0017V99B,DE0017V99B,"APMM-MIDS",Equipment,Operational,DO00112AC7,"679-SYS-CIC2.0",679,"EQUANT UK LTD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIB,"OCB CSD CIS-PHCI IND L2 FUSION","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.164","7ue6NJ8Bwq2LDG-7UzOC","-","mib_ingest-2026.07.06","-",DF004FNZ56,DF004FNZ56,BVA07PLILWCOL04,Equipment,Operational,DO0018UVE6,"Normandie admin Connectivity",683646,"ORANGE OCB SQWAD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQII3,"OCB CSD CIS-WLS GLO IM","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-CIS","WAN LAN SERVICES","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:55.163","sXi6NJ8BJZ6TYHmtYT-G","-","mib_ingest-2026.07.06","-",DF0040UX63,DF0040UX63,VSTEDPPRPTRPT06,Equipment,Operational,DO000ZFUA9,"STEFIT-MAPP-PENTAHO-PREPRD",4947839,"STEF INFORMATION ET TECHNOLOGIES","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITG,"OCB CSD CSS-PHCI MRU L1",ATQIF1,"OCB CSD CIS-PHCI MRU L2 GRDF","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"stef_it_vdr","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162","a3i6NJ8BJZ6TYHmtXT__","-","mib_ingest-2026.07.06","-",DF0040FQ6A,DF0040FQ6A,"obsitkfk_ecs_edhp-vda001",Equipment,Operational,DO00105HCB,"H-MOS-OBSIT-OBSITKFK-LINUX-PRD",3483830,"ORANGE SA - OBS IT (EX EQUANT FRANCE)","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQIH4,"OCB CSD MCS-MS EGY L2 MS","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Managed Applications","MANAGED SERVICES","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",eXi6NJ8BJZ6TYHmtXj8E,"-","mib_ingest-2026.07.06","-",DF004MF401,DF004MF401,pcfraesxesa22RT,Equipment,Operational,DO00137GCE,"ESA-ESACLOUD-IaaS-Redundant",9765,ESRIN,"Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGD,"OCB CSD CSS-PHCI IND L1 TECH",ATQIGS,"OCB CSD CIS-PHCI IND L2 ZEST","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ESA_CPS","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",kHi6NJ8BJZ6TYHmtXj8J,"-","mib_ingest-2026.07.06","-",DF004K3T75,DF004K3T75,p021m30vprex011,Equipment,Operational,DO001G8JFB,"CAV-VCoD-ORANGE-OCB0006828",660341,"ORANGE SA","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIMU,"OCB CSD CIS-SHC POL L2 NGP SYS","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"(empty)","Cloud Avenue","SHARED CLOUD","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162","0ue6NJ8Bwq2LDG-7TzOY","-","mib_ingest-2026.07.06","-",DF002K8918,DF002K8918,LX03847D,Equipment,Operational,DO000RBE8A,SOFT4CMS,660106,"EQUANT IT&S","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGE,"OCB CSD CSS-PHCI IND L1 ACE",ATQIHB,"OCB CSD CIS-PHCI GLO L2 OBSITB","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ein_cesson","Hosting for OBS IT","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162","0-e6NJ8Bwq2LDG-7TzOY","-","mib_ingest-2026.07.06","-",DF004HYS78,DF004HYS78,"dms-CAP_GEMINI-MAD-INET",Equipment,Operational,DO000KJ9A3,"csu-dms-CAP_GEMINI-MAD-INET",33852,"Cap Gemini Service","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",CYBIN1,"ESC OPS Sec L1 CYBERSOC Int.","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"(empty)","Managed Site Guardian",SECURITY,"-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",m3i6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DF004H1Y72,DF004H1Y72,S03554D,Equipment,Operational,DO000RSW98,QUALIPARC,660106,"EQUANT IT&S","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGE,"OCB CSD CSS-PHCI IND L1 ACE",ATQIHB,"OCB CSD CIS-PHCI GLO L2 OBSITB","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ein_cesson","Hosting for OBS IT","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",nHi6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DH00565344,DH00565344,"nmd-cr2",Equipment,Operational,DO0011MRD4,"INFRA-LAN-DATACENTER-NORMANDY",674140,EQUANT1,"Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQIIL,"OCB CSD CIS-WLS GLO L2","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-CIS","WAN LAN SERVICES","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",nXi6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DI001ALZEF,DI001ALZEF,"SAMU-MOS-NICE-PPROD-BVA-INFORM",TSU,"4.Into service",DO000WR5E4,"SAMU-MOS-NICE-PPROD",679211,"ORANGE APPLICATIONS FOR BUSINESS","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQGIS,"COCKPIT SECURISE",ATQITO,"GDO TRUST FRA L1 SD","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"casa_v2_vdr","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",nni6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DF004ADU48,DF004ADU48,ngp02vrtprfx01b,Equipment,Operational,DO0017XTC6,"PF-NGP-Chartres-Prod-BAK",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIOF,"OCB CSD CIS-SHC POL L2 NGP STK BKP","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",n3i6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DF004YFV1B,DF004YFV1B,VCHASAMUVENN50,Equipment,Operational,DO000WR6E7,"SAMU-MOS-NICE-VFT",679211,"ORANGE APPLICATIONS FOR BUSINESS","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQGIS,"COCKPIT SECURISE",ATQIHF,"OCB CSD CIS-PHCI FRA L2 FR","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 15 2026 @ 11:46:18.190","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428","mickael.davenne@orange.com","mickael.davenne@orange.com","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"uhp_rue","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",oHi6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DF004NEP6F,DF004NEP6F,"SSL-CFE-EUFR1-INET1",Equipment,Operational,DO001F1CF7,"FAA-CFE-EUFR1-GATEWAY1",682255,"COMPAGNIE FRANCILIENNE D'EQUIPEMENT","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISE,"ESC OPS Sec L2 Supp MRU (MRU)","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Flexible Applications Access",SECURITY,"-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",oXi6NJ8BJZ6TYHmtXj8R,"-","mib_ingest-2026.07.06","-",DF004HV912,DF004HV912,LX04167D,Equipment,Operational,DO000RJX97,"SAFRAN RATING FRANCE",660106,"EQUANT IT&S","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGE,"OCB CSD CSS-PHCI IND L1 ACE",ATQIHB,"OCB CSD CIS-PHCI GLO L2 OBSITB","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ein_cesson","Hosting for OBS IT","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 6 2026 @ 03:00:54.162",pXi6NJ8BJZ6TYHmtXj8V,"-","mib_ingest-2026.07.06","-",DF003WM158,DF003WM158,"sw-JE-SPRINGFIELD-INET",Equipment,Operational,DO0014FDDC,"MFWFN-JE-SPRINGFIELD-INET",660189,"JOHNSON ELECTRIC INTERNATIONAL LIMITED","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISS,"ESC OPS Sec L2 Supp Global SOC (EUMA EG)","Jul 5 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260706_0000.json","/tmp/mib_ingest/mib_ingest-20260706_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 6 2026 @ 05:00:06.428",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"MFW Fortinet NG",SECURITY,"-","-","-","-","-","-"
